,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_c1,param_c2,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,128.6131161848704,7.396194060643514,0.9668931847158376,0.9900038639110114,0.01,0.01,"{'c1': 0.01, 'c2': 0.01}",3,0.9662286372825413,0.9899994311771708,0.9671189499969121,0.9897845331836833,0.9673320128893503,0.99022762737218,0.9413945139490371,0.8278936085864649,0.00047790451827652296,0.00018091959874826495
1,126.98189377784729,7.424937963485718,0.967053369177028,0.9870728831840916,0.01,0.1,"{'c1': 0.01, 'c2': 0.1}",2,0.9664330362172274,0.987212041941532,0.9670880362950753,0.9867481304626173,0.9676390779781273,0.9872584771481252,1.3881778198627068,0.276795112674114,0.0004929771491608688,0.00023041600737434668
2,119.2939965724945,7.29492171605428,0.9670744174141247,0.9892774161053279,0.1,0.01,"{'c1': 0.1, 'c2': 0.01}",1,0.966723419001132,0.989341652618512,0.9670362918333762,0.9893101973431006,0.9674635657152351,0.9891803983543713,1.2612929997328732,0.2983648306347807,0.0003033655685917335,6.979346477675963e-05
3,121.21248157819112,7.799610376358032,0.966831751820851,0.9857275595297939,0.1,0.1,"{'c1': 0.1, 'c2': 0.1}",4,0.9662605794636869,0.9859030974893178,0.9668664230948715,0.9855138694775853,0.967368292458867,0.9857657116224784,2.825434498506242,0.6880724558054784,0.00045288858216382136,0.00016117546941446517
